#time	A	B	E	W	D	F	G	J	M
1.000000	50000	1	1	83500	100	1	1	1	1	
1.060000	50001.7	1.00227	1.05231	83499.6	99.9684	1.00227	1.3189	1.0548	1.36578	
1.120000	50003.4	1.00454	1.10462	83499.1	99.9368	1.00454	1.71965	1.11871	1.84362	
1.180000	50005.2	1.00682	1.15692	83498.7	99.9053	1.00682	2.22212	1.19216	2.46049	
1.240000	50006.9	1.00909	1.20923	83498.3	99.8738	1.00909	2.84637	1.2754	3.24332	
1.300000	50008.6	1.01136	1.26153	83497.9	99.8423	1.01136	3.62796	1.37009	4.2406	
1.360000	50010.3	1.01363	1.31384	83497.5	99.8109	1.01363	4.5982	1.47663	5.49404	
1.420000	50012	1.01589	1.36614	83497.1	99.7795	1.01589	5.78996	1.59571	7.04687	
1.480000	50013.7	1.01816	1.41845	83496.8	99.7482	1.01816	7.26421	1.72914	8.98144	
1.540000	50015.4	1.02043	1.47075	83496.5	99.717	1.02043	9.06305	1.87772	11.3516	
1.600000	50017.2	1.02269	1.52305	83496.4	99.686	1.02269	11.2343	2.04272	14.2184	
1.660000	50018.9	1.02496	1.57535	83496.3	99.6551	1.02496	13.864	2.226	17.6951	
1.720000	50020.6	1.02722	1.62765	83496.4	99.6244	1.02722	16.9851	2.42893	21.8183	
1.780000	50022.3	1.02949	1.67995	83496.7	99.594	1.02949	20.6482	2.65327	26.648	
1.840000	50024	1.03175	1.73225	83497.3	99.5639	1.03175	24.9362	2.90111	32.287	
1.900000	50025.7	1.03401	1.78456	83498.4	99.5342	1.03401	29.833	3.17445	38.7008	
1.960000	50027.5	1.03627	1.83686	83500.1	99.5051	1.03627	35.3498	3.47555	45.892	
2.020000	50029.2	1.03854	1.88916	83502.5	99.4765	1.03854	41.5092	3.80687	53.8755	
2.080000	50030.9	1.0408	1.94146	83505.8	99.4486	1.0408	48.22	4.17112	62.5198	
2.140000	50032.6	1.04306	1.99377	83510.3	99.4216	1.04306	55.4006	4.57112	71.7069	
2.200000	50034.3	1.04531	2.04608	83516	99.3956	1.04532	62.965	5.00986	81.3062	
2.260000	50036	1.04757	2.09839	83523.3	99.3707	1.04757	70.8031	5.49084	91.1709	
2.320000	50037.7	1.04983	2.1507	83532.2	99.3471	1.04983	78.8207	6.01774	101.18	
2.380000	50039.5	1.05209	2.20303	83543	99.3248	1.05209	86.912	6.59428	111.196	
2.440000	50041.2	1.05434	2.25536	83555.6	99.3042	1.05435	94.8655	7.22478	120.938	
2.500000	50042.9	1.0566	2.30769	83570.3	99.2853	1.0566	102.635	7.91391	130.354	
2.560000	50044.6	1.05886	2.36004	83586.9	99.2682	1.05886	110.215	8.66645	139.445	
2.620000	50046.3	1.06111	2.4124	83605.4	99.2532	1.06111	117.6	9.48714	148.209	
2.680000	50048	1.06337	2.46477	83625.9	99.2404	1.06337	124.677	10.3821	156.508	
2.740000	50049.7	1.06562	2.51715	83648.2	99.23	1.06562	131.404	11.3579	164.298	
2.800000	50051.5	1.06788	2.56955	83672.4	99.2222	1.06788	137.838	12.4206	171.657	
2.860000	50053.2	1.07013	2.62196	83698.2	99.2171	1.07013	144.018	13.5764	178.639	
2.920000	50054.9	1.07239	2.67439	83725.7	99.2149	1.07239	149.98	14.8315	185.294	
2.980000	50056.6	1.07464	2.72683	83754.7	99.2159	1.07464	155.684	16.1965	191.581	
3.040000	50058.3	1.07689	2.77929	83785.2	99.2205	1.0769	161.175	17.6798	197.56	
3.100000	50060	1.07915	2.83178	83817.1	99.2287	1.07915	166.484	19.2889	203.273	
3.160000	50061.7	1.0814	2.88428	83850.3	99.2409	1.0814	171.643	21.0311	208.763	
3.220000	50063.4	1.08366	2.9368	83884.9	99.2573	1.08366	176.683	22.914	214.073	
3.280000	50065.1	1.08591	2.98935	83920.6	99.2783	1.08592	181.636	24.9448	219.246	
3.340000	50066.9	1.08817	3.04192	83957.6	99.3043	1.08817	186.486	27.142	224.265	
3.400000	50068.6	1.09043	3.09451	83995.7	99.3356	1.09043	191.258	29.5211	229.164	
3.460000	50070.3	1.09268	3.14712	84034.9	99.3728	1.09268	195.964	32.0892	233.961	
3.520000	50072	1.09494	3.19976	84075.2	99.4162	1.09494	200.616	34.8539	238.671	
3.580000	50073.7	1.0972	3.25242	84116.7	99.4662	1.0972	205.225	37.8228	243.309	
3.640000	50075.4	1.09946	3.30511	84159.2	99.5233	1.09946	209.801	41.0035	247.89	
3.700000	50077.1	1.10172	3.35783	84202.7	99.5878	1.10173	214.355	44.4035	252.429	
3.760000	50078.8	1.10399	3.41058	84247.3	99.6601	1.10399	218.897	48.0304	256.941	
3.820000	50080.5	1.10625	3.46335	84292.9	99.7416	1.10625	223.415	51.9304	261.414	
3.880000	50082.3	1.10852	3.51615	84339.6	99.8325	1.10852	227.917	56.1121	265.857	
3.940000	50084	1.11079	3.56898	84387.2	99.9334	1.11079	232.406	60.5801	270.277	
4.000000	50085.7	1.11306	3.62184	84435.9	100.045	1.11306	236.883	65.341	274.676	
4.060000	50087.4	1.11533	3.67473	84485.6	100.168	1.11534	241.35	70.4012	279.058	
4.120000	50089.1	1.11761	3.72765	84536.3	100.303	1.11761	245.809	75.7673	283.425	
4.180000	50090.8	1.11989	3.7806	84587.9	100.45	1.1199	250.26	81.4456	287.781	
4.240000	50092.5	1.12218	3.83359	84640.6	100.611	1.12218	254.705	87.4428	292.13	
4.300000	50094.2	1.12447	3.8866	84694.3	100.786	1.12447	259.144	93.7822	296.472	
4.360000	50095.9	1.12676	3.93966	84748.9	100.976	1.12676	263.572	100.512	300.805	
4.420000	50097.6	1.12905	3.99274	84804.5	101.183	1.12906	267.99	107.624	305.13	
4.480000	50099.4	1.13136	4.04586	84861.1	101.407	1.13136	272.397	115.121	309.449	
4.540000	50101.1	1.13366	4.09902	84918.7	101.648	1.13367	276.793	123.005	313.762	
4.600000	50102.8	1.13598	4.15221	84977.3	101.908	1.13598	281.177	131.281	318.07	
4.660000	50104.5	1.1383	4.20544	85036.8	102.187	1.1383	285.548	139.952	322.374	
4.720000	50106.2	1.14062	4.2587	85097.3	102.487	1.14063	289.905	149.02	326.673	
4.780000	50107.9	1.14296	4.31201	85158.7	102.808	1.14296	294.247	158.489	330.969	
4.840000	50109.6	1.1453	4.36535	85221.1	103.151	1.1453	298.574	168.363	335.263	
4.900000	50111.3	1.14765	4.41873	85284.5	103.518	1.14765	302.883	178.688	339.552	
4.960000	50113	1.15	4.47215	85348.8	103.91	1.15001	307.17	189.464	343.838	
5.020000	50114.7	1.15237	4.52561	85414.1	104.327	1.15237	311.436	200.685	348.119	
5.080000	50116.4	1.15475	4.57912	85480.2	104.771	1.15475	315.679	212.35	352.398	
5.140000	50118.1	1.15714	4.63266	85547.3	105.243	1.15714	319.898	224.459	356.672	
5.200000	50119.8	1.15954	4.68625	85615.4	105.743	1.15954	324.092	237.012	360.944	
5.260000	50121.5	1.16195	4.73987	85684.3	106.272	1.16195	328.26	250.008	365.212	
5.320000	50123.3	1.16437	4.79355	85754.2	106.832	1.16438	332.401	263.448	369.478	
5.380000	50125	1.16681	4.84726	85824.9	107.424	1.16681	336.513	277.33	373.741	
5.440000	50126.7	1.16926	4.90102	85896.6	108.048	1.16926	340.596	291.656	378.001	
5.500000	50128.4	1.17173	4.95483	85969.1	108.705	1.17173	344.648	306.424	382.259	
5.560000	50130.1	1.17421	5.00867	86042.6	109.397	1.17421	348.669	321.634	386.514	
5.620000	50131.8	1.1767	5.06257	86116.9	110.124	1.17671	352.658	337.32	390.766	
5.680000	50133.5	1.17922	5.11651	86192	110.889	1.17922	356.61	353.429	395.016	
5.740000	50135.2	1.18175	5.1705	86268	111.69	1.18176	360.524	369.95	399.262	
5.800000	50136.9	1.18431	5.22454	86344.9	112.531	1.18431	364.399	386.884	403.506	
5.860000	50138.6	1.18688	5.27862	86422.6	113.41	1.18688	368.235	404.231	407.748	
5.920000	50140.3	1.18947	5.33276	86501.1	114.331	1.18947	372.03	421.992	411.987	
5.980000	50142	1.19209	5.38694	86580.4	115.293	1.19209	375.784	440.166	416.223	
6.040000	50143.7	1.19472	5.44117	86660.5	116.297	1.19473	379.496	458.754	420.457	
6.100000	50145.4	1.19739	5.49546	86741.4	117.345	1.19739	383.166	477.758	424.689	
6.160000	50147.1	1.20007	5.54979	86823.1	118.438	1.20008	386.794	497.176	428.918	
6.220000	50148.8	1.20279	5.60417	86905.6	119.576	1.20279	390.377	517.01	433.145	
6.280000	50150.5	1.20553	5.65861	86988.9	120.761	1.20553	393.917	537.259	437.369	
6.340000	50152.2	1.2083	5.7131	87072.9	121.993	1.2083	397.411	557.925	441.591	
6.400000	50153.9	1.21109	5.76764	87157.6	123.274	1.2111	400.86	579.008	445.81	
6.460000	50155.6	1.21392	5.82223	87243.1	124.605	1.21393	404.263	600.507	450.028	
6.520000	50157.3	1.21678	5.87688	87329.2	125.986	1.21679	407.619	622.425	454.243	
6.580000	50159	1.21968	5.93158	87416.1	127.419	1.21968	410.928	644.76	458.455	
6.640000	50160.7	1.2226	5.98634	87503.7	128.905	1.22261	414.188	667.513	462.666	
6.700000	50162.4	1.22556	6.04115	87592	130.444	1.22557	417.4	690.685	466.874	
6.760000	50164.1	1.22856	6.09602	87681	132.038	1.22856	420.562	714.276	471.081	
6.820000	50165.8	1.23159	6.15094	87770.7	133.688	1.2316	423.674	738.287	475.285	
6.880000	50167.5	1.23466	6.20592	87860.9	135.386	1.23467	426.741	762.402	479.488	
6.940000	50169.2	1.23778	6.26095	87951.9	137.138	1.23778	429.758	786.798	483.69	
7.000000	50170.9	1.24093	6.31604	88043.4	138.947	1.24094	432.724	811.51	487.89	
7.060000	50172.6	1.24413	6.37119	88135.6	140.812	1.24414	435.641	836.534	492.089	
7.120000	50174.3	1.24737	6.4264	88228.3	142.736	1.24738	438.509	861.865	496.287	
7.180000	50176	1.25066	6.48167	88321.7	144.717	1.25066	441.327	887.501	500.483	
7.240000	50177.7	1.25399	6.53699	88415.6	146.757	1.254	444.096	913.437	504.677	
7.300000	50179.4	1.25737	6.59237	88510.1	148.856	1.25738	446.816	939.669	508.871	
7.360000	50181.1	1.2608	6.64781	88605.2	151.016	1.26081	449.488	966.195	513.062	
7.420000	50182.8	1.26429	6.70331	88700.8	153.236	1.26429	452.112	993.01	517.253	
7.480000	50184.5	1.26782	6.75887	88796.9	155.518	1.26783	454.687	1020.11	521.442	
7.540000	50186.2	1.27141	6.81449	88893.6	157.862	1.27141	457.215	1047.49	525.629	
7.600000	50187.9	1.27505	6.87017	88990.8	160.268	1.27506	459.695	1075.15	529.815	
7.660000	50189.6	1.27875	6.92592	89088.5	162.738	1.27876	462.129	1103.09	534	
7.720000	50191.3	1.28251	6.98172	89186.6	165.272	1.28252	464.515	1131.29	538.183	
7.780000	50193	1.28633	7.03758	89285.3	167.87	1.28634	466.854	1159.77	542.364	
7.840000	50194.7	1.29021	7.09351	89384.4	170.533	1.29021	469.147	1188.5	546.545	
7.900000	50196.4	1.29415	7.1495	89484	173.263	1.29415	471.394	1217.49	550.724	
7.960000	50198.1	1.29815	7.20555	89584.1	176.055	1.29816	473.598	1246.67	554.901	
8.020000	50199.8	1.30222	7.26167	89684.5	178.913	1.30223	475.758	1276.04	559.078	
8.080000	50201.5	1.30636	7.31784	89785.4	181.837	1.30637	477.875	1305.6	563.254	
8.140000	50203.2	1.31057	7.37408	89886.8	184.828	1.31058	479.949	1335.35	567.43	
8.200000	50204.9	1.31485	7.43039	89988.5	187.886	1.31485	481.982	1365.29	571.605	
8.260000	50206.6	1.31919	7.48675	90090.6	191.012	1.3192	483.974	1395.42	575.78	
8.320000	50208.3	1.32362	7.54318	90193.1	194.205	1.32362	485.926	1425.73	579.955	
8.380000	50210	1.32811	7.59968	90296	197.466	1.32812	487.838	1456.22	584.129	
8.440000	50211.7	1.33269	7.65624	90399.3	200.796	1.3327	489.71	1486.89	588.303	
8.500000	50213.4	1.33734	7.71286	90502.9	204.195	1.33735	491.545	1517.73	592.477	
8.560000	50215	1.34207	7.76955	90606.9	207.663	1.34208	493.341	1548.74	596.65	
8.620000	50216.7	1.34689	7.82631	90711.2	211.2	1.34689	495.101	1579.93	600.822	
